Ref_Date,GEO,ELECPRO,ELECGEN,Vector,Coordinate,Value
2015/03,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,70533.0
2015/04,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,75196.0
2015/05,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,57035.0
2015/06,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,44201.0
2015/07,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,51491.0
2015/08,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,53577.0
2015/09,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,55643.0
2015/10,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,78125.0
2015/11,Saskatchewan,"Electricity producers, electric utilities",Wind power turbine,v44174812,9.2.8,79519.0
2008/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2009/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2010/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2011/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2012/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,2030.0
2012/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,3967.0
2012/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,3366.0
2012/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,4897.0
2012/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,4818.0
2013/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,4984.0
2013/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,4281.0
2013/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,6000.0
2013/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,5313.0
2013/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,5110.0
2013/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,6073.0
2013/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,5931.0
2013/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,5762.0
2013/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,3825.0
2013/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,6790.0
2013/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,3398.0
2013/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,1818.0
2014/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,5023.0
2014/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2014/12,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/01,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/02,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/03,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/04,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/05,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/06,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/07,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/08,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/09,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/10,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2015/11,Saskatchewan,"Electricity producers, electric utilities",Other types of electricity generation,v62783205,9.2.10,..
2008/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25494.0
2008/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24561.0
2008/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26209.0
2008/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,21448.0
2008/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22444.0
2008/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24404.0
2008/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,21839.0
2008/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23837.0
2008/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24396.0
2008/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,19534.0
2008/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,17886.0
2008/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24813.0
2009/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25745.0
2009/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,19891.0
2009/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23868.0
2009/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,12267.0
2009/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,7856.0
2009/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,10286.0
2009/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,10441.0
2009/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,8400.0
2009/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,11602.0
2009/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,7446.0
2009/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,18366.0
2009/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20121.0
2010/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20706.0
2010/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,17407.0
2010/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22769.0
2010/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25542.0
2010/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26021.0
2010/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,10998.0
2010/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,17308.0
2010/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,27672.0
2010/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22235.0
2010/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,19691.0
2010/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20968.0
2010/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,27441.0
2011/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23331.0
2011/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24433.0
2011/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26567.0
2011/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25622.0
2011/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25055.0
2011/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,21873.0
2011/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22896.0
2011/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23671.0
2011/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,28244.0
2011/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24758.0
2011/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20543.0
2011/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,28035.0
2012/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,34857.0
2012/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25549.0
2012/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26773.0
2012/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25591.0
2012/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25561.0
2012/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20280.0
2012/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25318.0
2012/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23181.0
2012/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,21908.0
2012/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,17955.0
2012/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20957.0
2012/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26568.0
2013/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24738.0
2013/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23296.0
2013/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26296.0
2013/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24501.0
2013/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25101.0
2013/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,20990.0
2013/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25242.0
2013/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,23798.0
2013/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24975.0
2013/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,17910.0
2013/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,18597.0
2013/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,29535.0
2014/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24545.0
2014/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22923.0
2014/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,27170.0
2014/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24388.0
2014/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,27553.0
2014/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24904.0
2014/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25292.0
2014/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,21967.0
2014/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22812.0
2014/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25910.0
2014/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,27918.0
2014/12,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24536.0
2015/01,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,25789.0
2015/02,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,13509.0
2015/03,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,14707.0
2015/04,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26361.0
2015/05,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24742.0
2015/06,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,24197.0
2015/07,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,27383.0
2015/08,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,26542.0
2015/09,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,21731.0
2015/10,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22431.0
2015/11,Saskatchewan,"Electricity producers, industries",Total all types of electricity generation,v44174813,9.3.1,22500.0
2008/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2008/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2009/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2010/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2011/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2011/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2011/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,0.0
2011/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2011/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2012/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/09,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/10,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/11,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2013/12,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/01,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/02,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/03,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/04,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/05,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/06,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/07,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
2014/08,Saskatchewan,"Electricity producers, industries",Hydraulic turbine,v44174814,9.3.2,..
